country,year,continent,variable,value
Syria,2002,Asia,pop,17155814
Syria,2002,Asia,lifeExp,73.053
Syria,2002,Asia,gdpPercap,4090.925331
Syria,2007,Asia,pop,19314747
Syria,2007,Asia,lifeExp,74.143
Syria,2007,Asia,gdpPercap,4184.548089
Taiwan,1952,Asia,pop,8550362
Taiwan,1952,Asia,lifeExp,58.5
Taiwan,1952,Asia,gdpPercap,1206.947913
Taiwan,1957,Asia,pop,10164215
Taiwan,1957,Asia,lifeExp,62.4
Taiwan,1957,Asia,gdpPercap,1507.86129
Taiwan,1962,Asia,pop,11918938
Taiwan,1962,Asia,lifeExp,65.2
Taiwan,1962,Asia,gdpPercap,1822.879028
Taiwan,1967,Asia,pop,13648692
Taiwan,1967,Asia,lifeExp,67.5
Taiwan,1967,Asia,gdpPercap,2643.858681
Taiwan,1972,Asia,pop,15226039
Taiwan,1972,Asia,lifeExp,69.39
Taiwan,1972,Asia,gdpPercap,4062.523897
Taiwan,1977,Asia,pop,16785196
Taiwan,1977,Asia,lifeExp,70.59
Taiwan,1977,Asia,gdpPercap,5596.519826
Taiwan,1982,Asia,pop,18501390
Taiwan,1982,Asia,lifeExp,72.16
Taiwan,1982,Asia,gdpPercap,7426.354774
Taiwan,1987,Asia,pop,19757799
Taiwan,1987,Asia,lifeExp,73.4
Taiwan,1987,Asia,gdpPercap,11054.56175
Taiwan,1992,Asia,pop,20686918
Taiwan,1992,Asia,lifeExp,74.26
Taiwan,1992,Asia,gdpPercap,15215.6579
Taiwan,1997,Asia,pop,21628605
Taiwan,1997,Asia,lifeExp,75.25
Taiwan,1997,Asia,gdpPercap,20206.82098
Taiwan,2002,Asia,pop,22454239
Taiwan,2002,Asia,lifeExp,76.99
Taiwan,2002,Asia,gdpPercap,23235.42329
Taiwan,2007,Asia,pop,23174294
Taiwan,2007,Asia,lifeExp,78.4
Taiwan,2007,Asia,gdpPercap,28718.27684
Tanzania,1952,Africa,pop,8322925
Tanzania,1952,Africa,lifeExp,41.215
Tanzania,1952,Africa,gdpPercap,716.6500721
Tanzania,1957,Africa,pop,9452826
Tanzania,1957,Africa,lifeExp,42.974
Tanzania,1957,Africa,gdpPercap,698.5356073
Tanzania,1962,Africa,pop,10863958
Tanzania,1962,Africa,lifeExp,44.246
Tanzania,1962,Africa,gdpPercap,722.0038073
Tanzania,1967,Africa,pop,12607312
Tanzania,1967,Africa,lifeExp,45.757
Tanzania,1967,Africa,gdpPercap,848.2186575
Tanzania,1972,Africa,pop,14706593
Tanzania,1972,Africa,lifeExp,47.62
Tanzania,1972,Africa,gdpPercap,915.9850592
Tanzania,1977,Africa,pop,17129565
Tanzania,1977,Africa,lifeExp,49.919
Tanzania,1977,Africa,gdpPercap,962.4922932
Tanzania,1982,Africa,pop,19844382
Tanzania,1982,Africa,lifeExp,50.608
Tanzania,1982,Africa,gdpPercap,874.2426069
Tanzania,1987,Africa,pop,23040630
Tanzania,1987,Africa,lifeExp,51.535
Tanzania,1987,Africa,gdpPercap,831.8220794
Tanzania,1992,Africa,pop,26605473
Tanzania,1992,Africa,lifeExp,50.44
Tanzania,1992,Africa,gdpPercap,825.682454
Tanzania,1997,Africa,pop,30686889
Tanzania,1997,Africa,lifeExp,48.466
Tanzania,1997,Africa,gdpPercap,789.1862231
Tanzania,2002,Africa,pop,34593779
Tanzania,2002,Africa,lifeExp,49.651
Tanzania,2002,Africa,gdpPercap,899.0742111
Tanzania,2007,Africa,pop,38139640
Tanzania,2007,Africa,lifeExp,52.517
Tanzania,2007,Africa,gdpPercap,1107.482182
Thailand,1952,Asia,pop,21289402
Thailand,1952,Asia,lifeExp,50.848
Thailand,1952,Asia,gdpPercap,757.7974177
Thailand,1957,Asia,pop,25041917
Thailand,1957,Asia,lifeExp,53.63
Thailand,1957,Asia,gdpPercap,793.5774148
Thailand,1962,Asia,pop,29263397
Thailand,1962,Asia,lifeExp,56.061
Thailand,1962,Asia,gdpPercap,1002.199172
Thailand,1967,Asia,pop,34024249
Thailand,1967,Asia,lifeExp,58.285
Thailand,1967,Asia,gdpPercap,1295.46066
Thailand,1972,Asia,pop,39276153
Thailand,1972,Asia,lifeExp,60.405
Thailand,1972,Asia,gdpPercap,1524.358936
Thailand,1977,Asia,pop,44148285
Thailand,1977,Asia,lifeExp,62.494
Thailand,1977,Asia,gdpPercap,1961.224635
Thailand,1982,Asia,pop,48827160
Thailand,1982,Asia,lifeExp,64.597
Thailand,1982,Asia,gdpPercap,2393.219781
Thailand,1987,Asia,pop,52910342
Thailand,1987,Asia,lifeExp,66.084
Thailand,1987,Asia,gdpPercap,2982.653773
Thailand,1992,Asia,pop,56667095
Thailand,1992,Asia,lifeExp,67.298
Thailand,1992,Asia,gdpPercap,4616.896545
Thailand,1997,Asia,pop,60216677
Thailand,1997,Asia,lifeExp,67.521
Thailand,1997,Asia,gdpPercap,5852.625497
Thailand,2002,Asia,pop,62806748
Thailand,2002,Asia,lifeExp,68.564
Thailand,2002,Asia,gdpPercap,5913.187529
Thailand,2007,Asia,pop,65068149
Thailand,2007,Asia,lifeExp,70.616
Thailand,2007,Asia,gdpPercap,7458.396327
Togo,1952,Africa,pop,1219113
Togo,1952,Africa,lifeExp,38.596
Togo,1952,Africa,gdpPercap,859.8086567
Togo,1957,Africa,pop,1357445
Togo,1957,Africa,lifeExp,41.208
Togo,1957,Africa,gdpPercap,925.9083202
Togo,1962,Africa,pop,1528098
Togo,1962,Africa,lifeExp,43.922
Togo,1962,Africa,gdpPercap,1067.53481
Togo,1967,Africa,pop,1735550
Togo,1967,Africa,lifeExp,46.769
Togo,1967,Africa,gdpPercap,1477.59676
Togo,1972,Africa,pop,2056351
Togo,1972,Africa,lifeExp,49.759
Togo,1972,Africa,gdpPercap,1649.660188
Togo,1977,Africa,pop,2308582
Togo,1977,Africa,lifeExp,52.887
Togo,1977,Africa,gdpPercap,1532.776998
Togo,1982,Africa,pop,2644765
Togo,1982,Africa,lifeExp,55.471
Togo,1982,Africa,gdpPercap,1344.577953
Togo,1987,Africa,pop,3154264
Togo,1987,Africa,lifeExp,56.941
Togo,1987,Africa,gdpPercap,1202.201361
Togo,1992,Africa,pop,3747553
Togo,1992,Africa,lifeExp,58.061
Togo,1992,Africa,gdpPercap,1034.298904
Togo,1997,Africa,pop,4320890
Togo,1997,Africa,lifeExp,58.39
Togo,1997,Africa,gdpPercap,982.2869243
Togo,2002,Africa,pop,4977378
Togo,2002,Africa,lifeExp,57.561
Togo,2002,Africa,gdpPercap,886.2205765
Togo,2007,Africa,pop,5701579
Togo,2007,Africa,lifeExp,58.42
Togo,2007,Africa,gdpPercap,882.9699438
Trinidad and Tobago,1952,Americas,pop,662850
Trinidad and Tobago,1952,Americas,lifeExp,59.1
Trinidad and Tobago,1952,Americas,gdpPercap,3023.271928
Trinidad and Tobago,1957,Americas,pop,764900
Trinidad and Tobago,1957,Americas,lifeExp,61.8
Trinidad and Tobago,1957,Americas,gdpPercap,4100.3934
Trinidad and Tobago,1962,Americas,pop,887498
Trinidad and Tobago,1962,Americas,lifeExp,64.9
Trinidad and Tobago,1962,Americas,gdpPercap,4997.523971
Trinidad and Tobago,1967,Americas,pop,960155
Trinidad and Tobago,1967,Americas,lifeExp,65.4
Trinidad and Tobago,1967,Americas,gdpPercap,5621.368472
Trinidad and Tobago,1972,Americas,pop,975199
Trinidad and Tobago,1972,Americas,lifeExp,65.9
Trinidad and Tobago,1972,Americas,gdpPercap,6619.551419
Trinidad and Tobago,1977,Americas,pop,1039009
Trinidad and Tobago,1977,Americas,lifeExp,68.3
Trinidad and Tobago,1977,Americas,gdpPercap,7899.554209
Trinidad and Tobago,1982,Americas,pop,1116479
Trinidad and Tobago,1982,Americas,lifeExp,68.832
Trinidad and Tobago,1982,Americas,gdpPercap,9119.528607
Trinidad and Tobago,1987,Americas,pop,1191336
Trinidad and Tobago,1987,Americas,lifeExp,69.582
Trinidad and Tobago,1987,Americas,gdpPercap,7388.597823
Trinidad and Tobago,1992,Americas,pop,1183669
Trinidad and Tobago,1992,Americas,lifeExp,69.862
Trinidad and Tobago,1992,Americas,gdpPercap,7370.990932
Trinidad and Tobago,1997,Americas,pop,1138101
Trinidad and Tobago,1997,Americas,lifeExp,69.465
Trinidad and Tobago,1997,Americas,gdpPercap,8792.573126
Trinidad and Tobago,2002,Americas,pop,1101832
Trinidad and Tobago,2002,Americas,lifeExp,68.976
Trinidad and Tobago,2002,Americas,gdpPercap,11460.60023
Trinidad and Tobago,2007,Americas,pop,1056608
Trinidad and Tobago,2007,Americas,lifeExp,69.819
Trinidad and Tobago,2007,Americas,gdpPercap,18008.50924
Tunisia,1952,Africa,pop,3647735
Tunisia,1952,Africa,lifeExp,44.6
Tunisia,1952,Africa,gdpPercap,1468.475631
Tunisia,1957,Africa,pop,3950849
Tunisia,1957,Africa,lifeExp,47.1
Tunisia,1957,Africa,gdpPercap,1395.232468
Tunisia,1962,Africa,pop,4286552
Tunisia,1962,Africa,lifeExp,49.579
Tunisia,1962,Africa,gdpPercap,1660.30321
Tunisia,1967,Africa,pop,4786986
Tunisia,1967,Africa,lifeExp,52.053
Tunisia,1967,Africa,gdpPercap,1932.360167
Tunisia,1972,Africa,pop,5303507
Tunisia,1972,Africa,lifeExp,55.602
Tunisia,1972,Africa,gdpPercap,2753.285994
Tunisia,1977,Africa,pop,6005061
Tunisia,1977,Africa,lifeExp,59.837
Tunisia,1977,Africa,gdpPercap,3120.876811
Tunisia,1982,Africa,pop,6734098
Tunisia,1982,Africa,lifeExp,64.048
Tunisia,1982,Africa,gdpPercap,3560.233174
Tunisia,1987,Africa,pop,7724976
Tunisia,1987,Africa,lifeExp,66.894
Tunisia,1987,Africa,gdpPercap,3810.419296
Tunisia,1992,Africa,pop,8523077
Tunisia,1992,Africa,lifeExp,70.001
Tunisia,1992,Africa,gdpPercap,4332.720164
Tunisia,1997,Africa,pop,9231669
Tunisia,1997,Africa,lifeExp,71.973
Tunisia,1997,Africa,gdpPercap,4876.798614
Tunisia,2002,Africa,pop,9770575
Tunisia,2002,Africa,lifeExp,73.042
Tunisia,2002,Africa,gdpPercap,5722.895655
Tunisia,2007,Africa,pop,10276158
Tunisia,2007,Africa,lifeExp,73.923
Tunisia,2007,Africa,gdpPercap,7092.923025
Turkey,1952,Europe,pop,22235677
Turkey,1952,Europe,lifeExp,43.585
Turkey,1952,Europe,gdpPercap,1969.10098
Turkey,1957,Europe,pop,25670939
Turkey,1957,Europe,lifeExp,48.079
Turkey,1957,Europe,gdpPercap,2218.754257
Turkey,1962,Europe,pop,29788695
Turkey,1962,Europe,lifeExp,52.098
Turkey,1962,Europe,gdpPercap,2322.869908
Turkey,1967,Europe,pop,33411317
Turkey,1967,Europe,lifeExp,54.336
Turkey,1967,Europe,gdpPercap,2826.356387
Turkey,1972,Europe,pop,37492953
Turkey,1972,Europe,lifeExp,57.005
Turkey,1972,Europe,gdpPercap,3450.69638
Turkey,1977,Europe,pop,42404033
Turkey,1977,Europe,lifeExp,59.507
Turkey,1977,Europe,gdpPercap,4269.122326
Turkey,1982,Europe,pop,47328791
Turkey,1982,Europe,lifeExp,61.036
Turkey,1982,Europe,gdpPercap,4241.356344
Turkey,1987,Europe,pop,52881328
Turkey,1987,Europe,lifeExp,63.108
Turkey,1987,Europe,gdpPercap,5089.043686
Turkey,1992,Europe,pop,58179144
Turkey,1992,Europe,lifeExp,66.146
Turkey,1992,Europe,gdpPercap,5678.348271
Turkey,1997,Europe,pop,63047647
Turkey,1997,Europe,lifeExp,68.835
Turkey,1997,Europe,gdpPercap,6601.429915
Turkey,2002,Europe,pop,67308928
Turkey,2002,Europe,lifeExp,70.845
Turkey,2002,Europe,gdpPercap,6508.085718
Turkey,2007,Europe,pop,71158647
Turkey,2007,Europe,lifeExp,71.777
Turkey,2007,Europe,gdpPercap,8458.276384
Uganda,1952,Africa,pop,5824797
Uganda,1952,Africa,lifeExp,39.978
Uganda,1952,Africa,gdpPercap,734.753484
Uganda,1957,Africa,pop,6675501
Uganda,1957,Africa,lifeExp,42.571
Uganda,1957,Africa,gdpPercap,774.3710692
Uganda,1962,Africa,pop,7688797
Uganda,1962,Africa,lifeExp,45.344
Uganda,1962,Africa,gdpPercap,767.2717398
Uganda,1967,Africa,pop,8900294
Uganda,1967,Africa,lifeExp,48.051
Uganda,1967,Africa,gdpPercap,908.9185217
Uganda,1972,Africa,pop,10190285
Uganda,1972,Africa,lifeExp,51.016
Uganda,1972,Africa,gdpPercap,950.735869
Uganda,1977,Africa,pop,11457758
Uganda,1977,Africa,lifeExp,50.35
Uganda,1977,Africa,gdpPercap,843.7331372
Uganda,1982,Africa,pop,12939400
Uganda,1982,Africa,lifeExp,49.849
Uganda,1982,Africa,gdpPercap,682.2662268
Uganda,1987,Africa,pop,15283050
Uganda,1987,Africa,lifeExp,51.509
Uganda,1987,Africa,gdpPercap,617.7244065
Uganda,1992,Africa,pop,18252190
Uganda,1992,Africa,lifeExp,48.825
Uganda,1992,Africa,gdpPercap,644.1707969
Uganda,1997,Africa,pop,21210254
Uganda,1997,Africa,lifeExp,44.578
Uganda,1997,Africa,gdpPercap,816.559081
Uganda,2002,Africa,pop,24739869
Uganda,2002,Africa,lifeExp,47.813
Uganda,2002,Africa,gdpPercap,927.7210018
Uganda,2007,Africa,pop,29170398
Uganda,2007,Africa,lifeExp,51.542
Uganda,2007,Africa,gdpPercap,1056.380121
United Kingdom,1952,Europe,pop,50430000
United Kingdom,1952,Europe,lifeExp,69.18
United Kingdom,1952,Europe,gdpPercap,9979.508487
United Kingdom,1957,Europe,pop,51430000
United Kingdom,1957,Europe,lifeExp,70.42
United Kingdom,1957,Europe,gdpPercap,11283.17795
United Kingdom,1962,Europe,pop,53292000
United Kingdom,1962,Europe,lifeExp,70.76
United Kingdom,1962,Europe,gdpPercap,12477.17707
United Kingdom,1967,Europe,pop,54959000
United Kingdom,1967,Europe,lifeExp,71.36
United Kingdom,1967,Europe,gdpPercap,14142.85089
United Kingdom,1972,Europe,pop,56079000
United Kingdom,1972,Europe,lifeExp,72.01
United Kingdom,1972,Europe,gdpPercap,15895.11641
United Kingdom,1977,Europe,pop,56179000
United Kingdom,1977,Europe,lifeExp,72.76
United Kingdom,1977,Europe,gdpPercap,17428.74846
United Kingdom,1982,Europe,pop,56339704
United Kingdom,1982,Europe,lifeExp,74.04
United Kingdom,1982,Europe,gdpPercap,18232.42452
United Kingdom,1987,Europe,pop,56981620
United Kingdom,1987,Europe,lifeExp,75.007
United Kingdom,1987,Europe,gdpPercap,21664.78767
United Kingdom,1992,Europe,pop,57866349
United Kingdom,1992,Europe,lifeExp,76.42
United Kingdom,1992,Europe,gdpPercap,22705.09254
United Kingdom,1997,Europe,pop,58808266
United Kingdom,1997,Europe,lifeExp,77.218
United Kingdom,1997,Europe,gdpPercap,26074.53136
United Kingdom,2002,Europe,pop,59912431
United Kingdom,2002,Europe,lifeExp,78.471
United Kingdom,2002,Europe,gdpPercap,29478.99919
United Kingdom,2007,Europe,pop,60776238
United Kingdom,2007,Europe,lifeExp,79.425
United Kingdom,2007,Europe,gdpPercap,33203.26128
United States,1952,Americas,pop,157553000
United States,1952,Americas,lifeExp,68.44
United States,1952,Americas,gdpPercap,13990.48208
United States,1957,Americas,pop,171984000
United States,1957,Americas,lifeExp,69.49
United States,1957,Americas,gdpPercap,14847.12712
United States,1962,Americas,pop,186538000
United States,1962,Americas,lifeExp,70.21
United States,1962,Americas,gdpPercap,16173.14586
United States,1967,Americas,pop,198712000
United States,1967,Americas,lifeExp,70.76
United States,1967,Americas,gdpPercap,19530.36557
United States,1972,Americas,pop,209896000
United States,1972,Americas,lifeExp,71.34
United States,1972,Americas,gdpPercap,21806.03594
United States,1977,Americas,pop,220239000
United States,1977,Americas,lifeExp,73.38
United States,1977,Americas,gdpPercap,24072.63213
United States,1982,Americas,pop,232187835
United States,1982,Americas,lifeExp,74.65
United States,1982,Americas,gdpPercap,25009.55914
United States,1987,Americas,pop,242803533
United States,1987,Americas,lifeExp,75.02
United States,1987,Americas,gdpPercap,29884.35041
United States,1992,Americas,pop,256894189
United States,1992,Americas,lifeExp,76.09
United States,1992,Americas,gdpPercap,32003.93224
United States,1997,Americas,pop,272911760
United States,1997,Americas,lifeExp,76.81
United States,1997,Americas,gdpPercap,35767.43303
United States,2002,Americas,pop,287675526
United States,2002,Americas,lifeExp,77.31
United States,2002,Americas,gdpPercap,39097.09955
United States,2007,Americas,pop,301139947
United States,2007,Americas,lifeExp,78.242
United States,2007,Americas,gdpPercap,42951.65309
Uruguay,1952,Americas,pop,2252965
Uruguay,1952,Americas,lifeExp,66.071
Uruguay,1952,Americas,gdpPercap,5716.766744
Uruguay,1957,Americas,pop,2424959
Uruguay,1957,Americas,lifeExp,67.044
Uruguay,1957,Americas,gdpPercap,6150.772969
Uruguay,1962,Americas,pop,2598466
Uruguay,1962,Americas,lifeExp,68.253
Uruguay,1962,Americas,gdpPercap,5603.357717
Uruguay,1967,Americas,pop,2748579
Uruguay,1967,Americas,lifeExp,68.468
Uruguay,1967,Americas,gdpPercap,5444.61962
Uruguay,1972,Americas,pop,2829526
Uruguay,1972,Americas,lifeExp,68.673
Uruguay,1972,Americas,gdpPercap,5703.408898
Uruguay,1977,Americas,pop,2873520
Uruguay,1977,Americas,lifeExp,69.481
Uruguay,1977,Americas,gdpPercap,6504.339663
Uruguay,1982,Americas,pop,2953997
Uruguay,1982,Americas,lifeExp,70.805
Uruguay,1982,Americas,gdpPercap,6920.223051
Uruguay,1987,Americas,pop,3045153
Uruguay,1987,Americas,lifeExp,71.918
Uruguay,1987,Americas,gdpPercap,7452.398969
Uruguay,1992,Americas,pop,3149262
Uruguay,1992,Americas,lifeExp,72.752
Uruguay,1992,Americas,gdpPercap,8137.004775
Uruguay,1997,Americas,pop,3262838
Uruguay,1997,Americas,lifeExp,74.223
Uruguay,1997,Americas,gdpPercap,9230.240708
Uruguay,2002,Americas,pop,3363085
Uruguay,2002,Americas,lifeExp,75.307
Uruguay,2002,Americas,gdpPercap,7727.002004
Uruguay,2007,Americas,pop,3447496
Uruguay,2007,Americas,lifeExp,76.384
Uruguay,2007,Americas,gdpPercap,10611.46299
Venezuela,1952,Americas,pop,5439568
Venezuela,1952,Americas,lifeExp,55.088
Venezuela,1952,Americas,gdpPercap,7689.799761
Venezuela,1957,Americas,pop,6702668
Venezuela,1957,Americas,lifeExp,57.907
Venezuela,1957,Americas,gdpPercap,9802.466526
Venezuela,1962,Americas,pop,8143375
Venezuela,1962,Americas,lifeExp,60.77
Venezuela,1962,Americas,gdpPercap,8422.974165
Venezuela,1967,Americas,pop,9709552
Venezuela,1967,Americas,lifeExp,63.479
Venezuela,1967,Americas,gdpPercap,9541.474188
Venezuela,1972,Americas,pop,11515649
Venezuela,1972,Americas,lifeExp,65.712
Venezuela,1972,Americas,gdpPercap,10505.25966
Venezuela,1977,Americas,pop,13503563
Venezuela,1977,Americas,lifeExp,67.456
Venezuela,1977,Americas,gdpPercap,13143.95095
Venezuela,1982,Americas,pop,15620766
Venezuela,1982,Americas,lifeExp,68.557
Venezuela,1982,Americas,gdpPercap,11152.41011
Venezuela,1987,Americas,pop,17910182
Venezuela,1987,Americas,lifeExp,70.19
Venezuela,1987,Americas,gdpPercap,9883.584648
Venezuela,1992,Americas,pop,20265563
Venezuela,1992,Americas,lifeExp,71.15
Venezuela,1992,Americas,gdpPercap,10733.92631
Venezuela,1997,Americas,pop,22374398
Venezuela,1997,Americas,lifeExp,72.146
Venezuela,1997,Americas,gdpPercap,10165.49518
Venezuela,2002,Americas,pop,24287670
Venezuela,2002,Americas,lifeExp,72.766
Venezuela,2002,Americas,gdpPercap,8605.047831
Venezuela,2007,Americas,pop,26084662
Venezuela,2007,Americas,lifeExp,73.747
Venezuela,2007,Americas,gdpPercap,11415.80569
Vietnam,1952,Asia,pop,26246839
Vietnam,1952,Asia,lifeExp,40.412
Vietnam,1952,Asia,gdpPercap,605.0664917
Vietnam,1957,Asia,pop,28998543
Vietnam,1957,Asia,lifeExp,42.887
Vietnam,1957,Asia,gdpPercap,676.2854478
Vietnam,1962,Asia,pop,33796140
Vietnam,1962,Asia,lifeExp,45.363
Vietnam,1962,Asia,gdpPercap,772.0491602
Vietnam,1967,Asia,pop,39463910
Vietnam,1967,Asia,lifeExp,47.838
Vietnam,1967,Asia,gdpPercap,637.1232887
Vietnam,1972,Asia,pop,44655014
Vietnam,1972,Asia,lifeExp,50.254
Vietnam,1972,Asia,gdpPercap,699.5016441
Vietnam,1977,Asia,pop,50533506
Vietnam,1977,Asia,lifeExp,55.764
Vietnam,1977,Asia,gdpPercap,713.5371196
Vietnam,1982,Asia,pop,56142181
Vietnam,1982,Asia,lifeExp,58.816
Vietnam,1982,Asia,gdpPercap,707.2357863
Vietnam,1987,Asia,pop,62826491
Vietnam,1987,Asia,lifeExp,62.82
Vietnam,1987,Asia,gdpPercap,820.7994449
Vietnam,1992,Asia,pop,69940728
Vietnam,1992,Asia,lifeExp,67.662
Vietnam,1992,Asia,gdpPercap,989.0231487
Vietnam,1997,Asia,pop,76048996
Vietnam,1997,Asia,lifeExp,70.672
Vietnam,1997,Asia,gdpPercap,1385.896769
Vietnam,2002,Asia,pop,80908147
Vietnam,2002,Asia,lifeExp,73.017
Vietnam,2002,Asia,gdpPercap,1764.456677
Vietnam,2007,Asia,pop,85262356
Vietnam,2007,Asia,lifeExp,74.249
Vietnam,2007,Asia,gdpPercap,2441.576404
West Bank and Gaza,1952,Asia,pop,1030585
West Bank and Gaza,1952,Asia,lifeExp,43.16
West Bank and Gaza,1952,Asia,gdpPercap,1515.592329
West Bank and Gaza,1957,Asia,pop,1070439
West Bank and Gaza,1957,Asia,lifeExp,45.671
West Bank and Gaza,1957,Asia,gdpPercap,1827.067742
West Bank and Gaza,1962,Asia,pop,1133134
West Bank and Gaza,1962,Asia,lifeExp,48.127
West Bank and Gaza,1962,Asia,gdpPercap,2198.956312
West Bank and Gaza,1967,Asia,pop,1142636
West Bank and Gaza,1967,Asia,lifeExp,51.631
West Bank and Gaza,1967,Asia,gdpPercap,2649.715007
West Bank and Gaza,1972,Asia,pop,1089572
West Bank and Gaza,1972,Asia,lifeExp,56.532
West Bank and Gaza,1972,Asia,gdpPercap,3133.409277
West Bank and Gaza,1977,Asia,pop,1261091
West Bank and Gaza,1977,Asia,lifeExp,60.765
West Bank and Gaza,1977,Asia,gdpPercap,3682.831494
West Bank and Gaza,1982,Asia,pop,1425876
West Bank and Gaza,1982,Asia,lifeExp,64.406
West Bank and Gaza,1982,Asia,gdpPercap,4336.032082
West Bank and Gaza,1987,Asia,pop,1691210
West Bank and Gaza,1987,Asia,lifeExp,67.046
West Bank and Gaza,1987,Asia,gdpPercap,5107.197384
West Bank and Gaza,1992,Asia,pop,2104779
West Bank and Gaza,1992,Asia,lifeExp,69.718
West Bank and Gaza,1992,Asia,gdpPercap,6017.654756
West Bank and Gaza,1997,Asia,pop,2826046
West Bank and Gaza,1997,Asia,lifeExp,71.096
West Bank and Gaza,1997,Asia,gdpPercap,7110.667619
West Bank and Gaza,2002,Asia,pop,3389578
West Bank and Gaza,2002,Asia,lifeExp,72.37
West Bank and Gaza,2002,Asia,gdpPercap,4515.487575
West Bank and Gaza,2007,Asia,pop,4018332
West Bank and Gaza,2007,Asia,lifeExp,73.422
West Bank and Gaza,2007,Asia,gdpPercap,3025.349798
Yemen Rep.,1952,Asia,pop,4963829
Yemen Rep.,1952,Asia,lifeExp,32.548
Yemen Rep.,1952,Asia,gdpPercap,781.7175761
Yemen Rep.,1957,Asia,pop,5498090
Yemen Rep.,1957,Asia,lifeExp,33.97
Yemen Rep.,1957,Asia,gdpPercap,804.8304547
Yemen Rep.,1962,Asia,pop,6120081
Yemen Rep.,1962,Asia,lifeExp,35.18
Yemen Rep.,1962,Asia,gdpPercap,825.6232006
Yemen Rep.,1967,Asia,pop,6740785
Yemen Rep.,1967,Asia,lifeExp,36.984
Yemen Rep.,1967,Asia,gdpPercap,862.4421463
Yemen Rep.,1972,Asia,pop,7407075
Yemen Rep.,1972,Asia,lifeExp,39.848
Yemen Rep.,1972,Asia,gdpPercap,1265.047031
Yemen Rep.,1977,Asia,pop,8403990
Yemen Rep.,1977,Asia,lifeExp,44.175
Yemen Rep.,1977,Asia,gdpPercap,1829.765177
Yemen Rep.,1982,Asia,pop,9657618
Yemen Rep.,1982,Asia,lifeExp,49.113
Yemen Rep.,1982,Asia,gdpPercap,1977.55701
Yemen Rep.,1987,Asia,pop,11219340
Yemen Rep.,1987,Asia,lifeExp,52.922
Yemen Rep.,1987,Asia,gdpPercap,1971.741538
Yemen Rep.,1992,Asia,pop,13367997
Yemen Rep.,1992,Asia,lifeExp,55.599
Yemen Rep.,1992,Asia,gdpPercap,1879.496673
Yemen Rep.,1997,Asia,pop,15826497
Yemen Rep.,1997,Asia,lifeExp,58.02
Yemen Rep.,1997,Asia,gdpPercap,2117.484526
Yemen Rep.,2002,Asia,pop,18701257
Yemen Rep.,2002,Asia,lifeExp,60.308
Yemen Rep.,2002,Asia,gdpPercap,2234.820827
Yemen Rep.,2007,Asia,pop,22211743
Yemen Rep.,2007,Asia,lifeExp,62.698
Yemen Rep.,2007,Asia,gdpPercap,2280.769906
Zambia,1952,Africa,pop,2672000
Zambia,1952,Africa,lifeExp,42.038
Zambia,1952,Africa,gdpPercap,1147.388831
Zambia,1957,Africa,pop,3016000
Zambia,1957,Africa,lifeExp,44.077
Zambia,1957,Africa,gdpPercap,1311.956766
Zambia,1962,Africa,pop,3421000
Zambia,1962,Africa,lifeExp,46.023
Zambia,1962,Africa,gdpPercap,1452.725766
Zambia,1967,Africa,pop,3900000
Zambia,1967,Africa,lifeExp,47.768
Zambia,1967,Africa,gdpPercap,1777.077318
Zambia,1972,Africa,pop,4506497
Zambia,1972,Africa,lifeExp,50.107
Zambia,1972,Africa,gdpPercap,1773.498265
Zambia,1977,Africa,pop,5216550
Zambia,1977,Africa,lifeExp,51.386
Zambia,1977,Africa,gdpPercap,1588.688299
Zambia,1982,Africa,pop,6100407
Zambia,1982,Africa,lifeExp,51.821
Zambia,1982,Africa,gdpPercap,1408.678565
Zambia,1987,Africa,pop,7272406
Zambia,1987,Africa,lifeExp,50.821
Zambia,1987,Africa,gdpPercap,1213.315116
Zambia,1992,Africa,pop,8381163
